"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.064982917E0,2.501336530E0,1.954610172E-1,-4.317300448E-1,2.545835870E0
1.074930917E0,2.851915700E0,5.307546884E-2,-5.759428480E-1,2.909974283E0
1.084877917E0,3.079372389E0,-2.873722306E-1,-6.575883973E-1,3.161888614E0
1.094825917E0,3.208562526E0,-7.211473390E-1,-6.182480380E-1,3.346215415E0
1.104772917E0,3.339303344E0,-1.170289223E0,-4.764898959E-1,3.570373413E0
1.114720917E0,3.342646197E0,-1.495864821E0,-2.783312657E-1,3.672650740E0
1.124668917E0,3.131126679E0,-1.745105897E0,-3.356564909E-2,3.584755992E0
1.134615917E0,2.756681514E0,-1.892220089E0,3.215503755E-1,3.359045173E0
1.144563917E0,2.460245222E0,-2.017206662E0,6.638750312E-1,3.250024512E0
1.154510917E0,2.090566707E0,-2.173479932E0,9.646748078E-1,3.166240935E0
1.164458917E0,1.708161727E0,-2.278923064E0,1.358856373E0,3.155597797E0
1.174405917E0,1.601021440E0,-2.362076903E0,1.756294252E0,3.350708350E0
1.184353917E0,1.658521205E0,-2.463693325E0,2.091130378E0,3.632258752E0
1.194301917E0,1.796432464E0,-2.630843586E0,2.273802073E0,3.913908971E0
1.204248917E0,2.081574858E0,-2.830658440E0,2.186214876E0,4.138250424E0
1.214196917E0,2.268626118E0,-2.970435838E0,1.934687831E0,4.208701763E0
1.224143917E0,2.278004467E0,-3.112203335E0,1.667175668E0,4.201736386E0
1.234091917E0,2.405987154E0,-3.278321270E0,1.373890733E0,4.292288467E0
1.244039917E0,2.351387023E0,-3.449877993E0,1.249876844E0,4.358081140E0
1.253986917E0,2.329131351E0,-3.587056011E0,1.271988383E0,4.462037440E0
1.263934917E0,2.160642663E0,-3.601111255E0,1.382427668E0,4.421253809E0
1.273881917E0,1.620671008E0,-3.593208743E0,1.312446437E0,4.154544408E0
1.283829917E0,7.571150243E-1,-3.391801693E0,1.242180447E0,3.690603493E0
1.293777917E0,6.099639952E-1,-2.653774319E0,1.255545428E0,2.998494378E0
1.303724917E0,5.208565217E-1,-1.884068485E0,9.322318241E-1,2.165655039E0
1.313672917E0,-6.392643929E-2,-1.163964582E0,6.671953726E-1,1.343149211E0
1.323619917E0,-7.901184636E-1,-5.043925166E-1,4.386665967E-1,1.034952840E0
1.333567917E0,-1.574510749E0,-1.700607124E-1,1.836894026E-1,1.594285590E0
1.343515917E0,-2.273409140E0,-6.774233222E-1,-1.835096008E-1,2.379278725E0
1.353462917E0,-2.588212706E0,-1.752537416E0,-5.122429883E-1,3.167431970E0
1.363410917E0,-3.154081678E0,-2.629778223E0,-2.781432778E-1,4.115984502E0
1.373357917E0,-3.576886241E0,-3.492957939E0,9.283185750E-2,5.000348797E0
1.383305917E0,-3.977491849E0,-4.052791415E0,2.845480254E-1,5.685642201E0
1.393252917E0,-4.272683269E0,-2.903322373E0,3.560547951E-1,5.178018746E0
1.403200917E0,-4.587558755E0,-1.120525324E-1,5.034519920E-1,4.616461308E0
1.413148917E0,-4.635038146E0,2.151505511E0,-2.156385890E-1,5.114592318E0
1.423095917E0,-5.125957509E0,4.503194251E0,-9.842527476E-1,6.893689311E0
1.433043917E0,-5.587232657E0,6.750247943E0,-1.857589954E0,8.957324182E0
1.442990917E0,-5.814837281E0,8.928795365E0,-2.349253667E0,1.091121955E1
1.452938917E0,-5.103633424E0,1.009223925E1,-2.931180555E0,1.168298706E1
1.462886917E0,-3.472697044E0,9.061123118E0,-3.972202458E0,1.048532161E1
1.472833917E0,-2.612206171E0,5.685832500E0,-4.985962302E0,8.000758238E0
1.482781917E0,-2.471927959E0,3.243637633E0,-3.779974074E0,5.560559048E0
1.492728917E0,-1.285903294E0,2.176946746E0,-1.721239901E0,3.058645324E0
1.502676917E0,8.747843921E-2,1.600971885E0,-8.238133362E-1,1.802618059E0
1.512624917E0,7.064734590E-1,1.145626544E0,-1.111299003E0,1.745437023E0
1.522571917E0,5.309517395E-1,9.834127951E-1,-1.908301393E0,2.211475680E0
1.532519917E0,1.300373983E-1,8.526497573E-1,-2.630293070E0,2.768097356E0
1.542466917E0,-2.675066078E-1,9.055315371E-1,-2.344808321E0,2.527780293E0
1.552414917E0,-9.733351189E-1,1.092326396E0,-8.011205846E-1,1.668038489E0
1.562361917E0,-6.746248448E-1,7.692254850E-1,6.402122265E-1,1.206937539E0
1.572309917E0,7.358469468E-1,2.727258325E-1,9.554280210E-1,1.236403175E0
1.582257917E0,9.088871080E-1,8.005681689E-1,1.218158038E0,1.717816688E0
1.592204917E0,1.394504800E0,1.773493690E0,7.197267580E-1,2.368106863E0
1.602152917E0,2.294581323E0,1.652657324E0,-1.140438310E0,3.049094820E0
1.612099917E0,1.916183440E0,1.729534908E0,-2.105458395E0,3.331066650E0
1.622047917E0,1.464043981E0,1.461672497E0,-2.301506765E0,3.094647744E0
1.631995917E0,1.372377766E0,8.107158655E-1,-1.691737775E0,2.324361772E0
1.641942917E0,1.218044018E0,1.499499451E-1,-5.732578066E-1,1.354526016E0
1.651890917E0,1.154500571E0,-5.355380031E-1,7.088257939E-2,1.274635972E0
1.661837917E0,1.289228021E0,-8.743841502E-1,1.618363112E-1,1.566156928E0
1.671785917E0,1.562403504E0,-9.268433225E-1,-5.636891305E-2,1.817503978E0
1.681734250E0,1.772494547E0,-1.011334127E0,-5.581895319E-1,2.115681732E0
1.691681250E0,1.687658465E0,-9.816124374E-1,-9.129298729E-1,2.155271450E0
1.701629250E0,1.712372307E0,-8.499983373E-1,-1.189745833E0,2.251712956E0
1.711576250E0,1.815510759E0,-6.643974799E-1,-1.370061392E0,2.369508714E0
1.721524250E0,1.914071426E0,-5.288438183E-1,-1.451197064E0,2.459536161E0
1.731472250E0,1.788210109E0,-4.605302131E-1,-1.549758900E0,2.410712783E0
1.741419250E0,1.527769276E0,-4.391182941E-1,-1.692938501E0,2.322271432E0
1.751367250E0,1.174982783E0,-3.824140432E-1,-1.808740560E0,2.190517622E0
1.761314250E0,7.425694907E-1,-3.388616422E-1,-1.782326348E0,1.960337693E0
1.771262250E0,3.042744845E-1,-4.394027612E-1,-1.685360217E0,1.768077150E0
1.781209250E0,-1.210332710E-1,-6.166944328E-1,-1.538299820E0,1.661724228E0
1.791157250E0,-4.991037101E-1,-8.429498112E-1,-1.415823748E0,1.721692709E0
1.801105250E0,-8.932662714E-1,-1.059379528E0,-1.392312971E0,1.964368862E0
1.811052250E0,-1.271678773E0,-1.340830576E0,-1.459974612E0,2.355104966E0
1.821000250E0,-1.359603939E0,-1.582827536E0,-1.505362454E0,2.572932568E0
1.830947250E0,-1.254417207E0,-1.849086348E0,-1.530649323E0,2.708425779E0
1.840895250E0,-1.032812997E0,-2.085981028E0,-1.546244431E0,2.794439367E0
1.850843250E0,-7.358393455E-1,-2.305484626E0,-1.577839569E0,2.888995779E0
1.860790250E0,-5.110033786E-1,-2.508555502E0,-1.748329175E0,3.100101621E0
1.870738250E0,-3.092142123E-1,-2.677916888E0,-1.936115429E0,3.318944899E0
1.880685250E0,-3.145182216E-1,-2.712406982E0,-1.983589557E0,3.375011241E0
1.890633250E0,-4.123883325E-1,-2.757755355E0,-1.924871525E0,3.388275243E0
1.900581250E0,-4.686356235E-1,-2.818633056E0,-1.728796843E0,3.339618268E0
1.910528250E0,-7.474291116E-1,-2.809366681E0,-1.271107207E0,3.172838628E0
1.920476250E0,-1.089326921E0,-2.763086261E0,-7.654271337E-1,3.067108985E0
1.930423250E0,-1.290541890E0,-2.584497093E0,-2.128272477E-1,2.896622003E0
1.940371250E0,-1.730060134E0,-2.068784951E0,4.656585136E-1,2.736753020E0
1.950318250E0,-2.574931340E0,-1.219853146E0,9.869924605E-1,3.015371821E0
1.960266250E0,-3.391094472E0,-1.780936173E-1,1.222002875E0,3.608951382E0
1.970214250E0,-3.506286374E0,1.242864571E0,1.491861818E0,4.008042934E0
1.980161250E0,-2.750322082E0,2.782694022E0,1.733126414E0,4.279180382E0
1.990109250E0,-2.201819340E0,4.184366631E0,2.139740328E0,5.189934603E0
2.000056250E0,-1.845758990E0,5.393667015E0,2.675578294E0,6.297395440E0
2.010004250E0,-1.236714762E0,6.337352657E0,2.865574503E0,7.064206915E0
2.019952250E0,-8.997672057E-1,7.227510549E0,3.021135290E0,7.885033177E0
2.029899250E0,-9.759172493E-1,7.304865704E0,2.957793865E0,7.941159989E0
2.039847250E0,-1.952275963E0,5.306349374E0,2.922713495E0,6.364823587E0
2.049794250E0,-2.695223184E0,3.623444988E0,3.590390385E0,5.769270726E0
2.059742250E0,-2.703778830E0,2.400186423E0,4.051578703E0,5.430156979E0
2.069690250E0,-2.471701087E0,1.154985305E0,4.161356961E0,4.975961120E0
2.079637250E0,-2.229996487E0,5.530208856E-2,3.862780880E0,4.460607445E0
2.089585250E0,-1.394986610E0,-5.500619021E-1,3.165940124E0,3.503103283E0
2.099532250E0,-4.976933616E-1,-8.039146766E-1,2.163195557E0,2.360803361E0
2.109480250E0,-1.178313357E-1,-1.104678200E0,1.086990958E0,1.554267510E0
2.119427250E0,3.333608741E-1,-1.356408728E0,2.560258922E-1,1.420043439E0
2.129375250E0,1.007543085E0,-1.244185457E0,-2.311740562E-1,1.617585226E0
2.139323250E0,1.215124503E0,-1.033327844E0,-4.472508940E-1,1.656601145E0
2.149270250E0,1.320905896E0,-8.475673574E-1,-6.049728119E-1,1.682009190E0
2.159218250E0,1.566471412E0,-5.272039667E-1,-6.654298058E-1,1.781733295E0
2.169165250E0,1.806212516E0,-2.116987351E-1,-7.011504462E-1,1.949059249E0
2.179113250E0,2.141567876E0,4.657482684E-2,-7.816876557E-1,2.280245112E0
2.189061250E0,2.382059762E0,2.755269411E-1,-8.548763770E-1,2.545768534E0
2.199008250E0,2.674536320E0,3.756631404E-1,-9.746396327E-1,2.871269708E0
2.208956250E0,2.911005907E0,3.055667192E-1,-1.090421812E0,3.123515029E0
2.218903250E0,2.996868176E0,1.070788908E-1,-1.116852396E0,3.200006879E0
2.228851250E0,3.141170442E0,-1.845261392E-1,-1.077599452E0,3.325991915E0
2.238798250E0,3.291122872E0,-5.266116437E-1,-9.347320935E-1,3.461579649E0
2.248746250E0,3.264979386E0,-9.480818716E-1,-7.747446719E-1,3.487001424E0
2.258694250E0,3.184014745E0,-1.377454319E0,-6.312817740E-1,3.526166045E0
2.268641250E0,3.100845119E0,-1.739861237E0,-4.646460682E-1,3.585840702E0
2.278589250E0,2.971429864E0,-2.015025651E0,-2.598467553E-1,3.599617222E0
2.288536250E0,2.731451363E0,-2.218750830E0,1.283463836E-2,3.519068985E0
2.298484250E0,2.459958708E0,-2.559171340E0,1.823582840E-1,3.554435164E0
2.308432250E0,2.095937374E0,-2.950362931E0,3.661862656E-1,3.637538630E0
2.318379250E0,1.736787940E0,-3.197142913E0,6.028444254E-1,3.688031529E0
2.328327250E0,1.443527856E0,-3.367549781E0,7.806778416E-1,3.746147633E0
2.338274250E0,1.248492808E0,-3.499643937E0,9.553292030E-1,3.836521324E0
2.348222250E0,9.859738755E-1,-3.551908105E0,1.150026866E0,3.861444997E0
2.358170250E0,6.814222330E-1,-3.555826617E0,1.346926298E0,3.862958664E0
2.368117250E0,4.031701970E-1,-3.451413179E0,1.526986334E0,3.795587755E0
2.378065250E0,1.380960310E-1,-3.212008290E0,1.660355184E0,3.618403944E0
2.388012250E0,-2.056307870E-1,-3.059199495E0,1.704747245E0,3.508154606E0
2.397960250E0,-7.098911566E-1,-2.909726829E0,1.666271397E0,3.427377429E0
2.407907250E0,-8.788821208E-1,-2.740770071E0,1.427659682E0,3.212859556E0
2.417855250E0,-1.249772179E0,-2.614263221E0,1.368503401E0,3.204544312E0
2.427803250E0,-1.623236766E0,-2.501704027E0,1.361399911E0,3.278235861E0
2.437750250E0,-1.949196235E0,-2.430647201E0,1.314841749E0,3.381748158E0
2.447698250E0,-2.310876929E0,-2.352840641E0,1.274322883E0,3.535521188E0
2.457645250E0,-2.636591399E0,-2.312635186E0,1.123788071E0,3.682770063E0
2.467593250E0,-3.106170763E0,-2.166603314E0,9.202660820E-1,3.897352485E0
2.477541250E0,-3.899171904E0,-1.817164644E0,8.821495450E-1,4.391334273E0
2.487488250E0,-4.379483832E0,-1.233409623E0,1.062744747E0,4.672323226E0
2.497436250E0,-4.537538164E0,-3.185142088E-1,1.239722570E0,4.714617264E0
2.507383250E0,-4.471990877E0,1.113517144E0,1.381375754E0,4.811114404E0
2.517331250E0,-4.299199222E0,3.288196048E0,1.474464158E0,5.609758618E0
2.527279250E0,-3.891419665E0,5.907160138E0,1.331841798E0,7.198019900E0
2.537226250E0,-3.351955549E0,8.216990415E0,5.024253671E-1,8.888586430E0
2.547174250E0,-3.035268010E0,9.574998649E0,-5.919452155E-1,1.006200031E1
2.557121250E0,-3.175903487E0,9.905806628E0,-1.825811506E0,1.056148453E1
2.567069250E0,-2.657267738E0,1.144091475E1,-2.168443725E0,1.194394199E1
2.577016250E0,-1.457848856E0,1.170291912E1,-2.348645849E0,1.202496472E1
2.586964250E0,-4.528048718E-1,8.937768502E0,-2.947841612E0,9.422234778E0
2.596912250E0,-1.619691600E0,3.978898689E0,-2.987156535E0,5.232412429E0
2.606859250E0,-1.790702777E0,1.569625985E0,-1.597643504E0,2.867543711E0
2.616807250E0,-5.085761994E-1,-1.150869450E-1,-8.529814406E-1,9.997360119E-1
2.626754250E0,-4.732093155E-2,-1.170424878E0,-6.250802171E-1,1.327726984E0
2.636702250E0,1.312699914E-2,-1.581907477E0,-6.270425427E-1,1.701700894E0
2.646650250E0,3.374685431E-1,-1.189736769E0,-5.964151195E-1,1.372978366E0
2.656597250E0,8.106328350E-1,-6.418234268E-1,-5.833312435E-1,1.187155526E0
2.666545250E0,9.265544701E-1,-7.678861803E-1,-6.093988618E-1,1.348895602E0
2.676491792E0,1.032697222E0,-8.810169393E-1,-2.706452470E-1,1.384161569E0
2.686439792E0,1.231663937E0,-9.133321613E-1,1.374212623E-1,1.539498715E0
2.696387792E0,1.760901273E0,-8.523114958E-1,4.077532446E-1,1.998367055E0
2.706334792E0,1.997841561E0,-7.072759894E-1,5.001876377E-1,2.177566968E0
2.716282792E0,2.247229986E0,-6.188751519E-1,3.031909955E-1,2.350526291E0
2.726229792E0,2.498621668E0,-7.097709963E-1,-8.032554030E-2,2.598718395E0
2.736177792E0,2.705832372E0,-8.167563316E-1,-3.241748983E-1,2.844944480E0
2.746124792E0,2.959581066E0,-1.015635631E0,-5.027991503E-1,3.169139127E0
2.756072792E0,3.226024650E0,-1.202861137E0,-6.451230106E-1,3.502897894E0
2.766020792E0,3.488948795E0,-1.314211712E0,-8.528397918E-1,3.824559037E0
2.775967792E0,3.418643044E0,-1.357548643E0,-1.135763899E0,3.849677676E0
2.785915792E0,3.347685328E0,-1.341284612E0,-1.445053979E0,3.885128372E0
2.795862792E0,3.189611700E0,-1.193500915E0,-1.733092646E0,3.821214120E0
2.805810792E0,2.847468308E0,-1.099223333E0,-1.996283278E0,3.647124158E0
2.815758792E0,2.487375133E0,-1.042618777E0,-2.194720235E0,3.477195117E0
2.825705792E0,2.034335788E0,-1.039288203E0,-2.259300686E0,3.212955284E0
2.835653792E0,1.535937252E0,-1.124043009E0,-2.246373369E0,2.944277372E0
2.845600792E0,1.006738508E0,-1.253413825E0,-2.224450403E0,2.744585258E0
2.855548792E0,4.940189713E-1,-1.350569114E0,-2.273731029E0,2.690342816E0
2.865495792E0,-1.815852821E-2,-1.440455436E0,-2.312388434E0,2.724404864E0
2.875443792E0,-4.402929997E-1,-1.502901361E0,-2.309600189E0,2.790488032E0
2.885391792E0,-6.324184728E-1,-1.503242546E0,-2.291045220E0,2.812219670E0
2.895338792E0,-6.654786301E-1,-1.465723886E0,-2.295905718E0,2.803995610E0
2.905286792E0,-6.544203758E-1,-1.524648033E0,-2.428423505E0,2.941098157E0
2.915233792E0,-6.219461095E-1,-1.666861088E0,-2.619789717E0,3.166787175E0
2.925181792E0,-5.672769821E-1,-1.898351771E0,-2.750658297E0,3.389935647E0
2.935129792E0,-4.888260591E-1,-2.213053011E0,-2.791677977E0,3.595833765E0
2.945076792E0,-4.311216420E-1,-2.532995694E0,-2.732185189E0,3.750569152E0
2.955024792E0,-5.092749417E-1,-2.760002148E0,-2.520316007E0,3.772130114E0
2.964971792E0,-7.672938573E-1,-2.924585481E0,-2.246711338E0,3.766915440E0
2.974919792E0,-1.099404597E0,-2.871759396E0,-1.822261369E0,3.574399109E0
2.984867792E0,-1.551339403E0,-2.414748037E0,-1.208280044E0,3.114097412E0
2.994814792E0,-1.900195983E0,-1.791086939E0,-6.562096238E-1,2.692461377E0
3.004762792E0,-2.216456090E0,-1.108771836E0,-1.972336006E-1,2.486152384E0
3.014709792E0,-2.870171292E0,-7.604771733E-2,3.689148688E-1,2.894782320E0
3.024657792E0,-3.797325101E0,1.466947124E0,7.747443795E-1,4.143891968E0
3.034604792E0,-3.968532161E0,3.699209700E0,8.574181616E-1,5.492591903E0
3.044552792E0,-2.718929551E0,6.065100449E0,5.509319678E-1,6.669448807E0
3.054500792E0,-2.090703532E0,7.580576540E0,7.161938703E-1,7.896145616E0
3.064447792E0,-2.566111400E0,7.659539094E0,1.315923192E0,8.184443823E0
3.074395792E0,-2.192010636E0,5.826080891E0,1.836346142E0,6.490015126E0
3.084342792E0,-1.640545110E0,4.278723443E0,2.795610521E0,5.367895374E0
3.094290792E0,-1.645614645E0,3.486097108E0,3.705350738E0,5.347012689E0
3.104238792E0,-1.558513352E0,2.837673929E0,4.308256559E0,5.389103059E0
3.114185792E0,-1.142376369E0,2.325140626E0,4.688251317E0,5.356398334E0
3.124133792E0,-7.027540451E-1,1.622331617E0,4.631036604E0,4.957047827E0
3.134080792E0,-6.755937284E-1,8.272535455E-1,4.344774760E0,4.474130422E0
3.144028792E0,-8.438210464E-1,-8.132102877E-2,3.892494091E0,3.983736602E0
3.153975792E0,-6.857842559E-1,-6.633920512E-1,3.526491720E0,3.653290696E0
3.163923792E0,-4.264982486E-1,-9.916462594E-1,3.109723531E0,3.291753864E0
