"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.087481833E0,-1.339111787E-1,1.691674917E0,9.627300239E-1,1.951036988E0
1.097538833E0,-8.756160124E-1,4.362573100E0,1.182408162E0,4.604002228E0
1.107595833E0,-1.595039008E0,6.712821085E0,2.184236178E0,7.237195869E0
1.117652833E0,-2.281180090E0,8.460148632E0,3.384390639E0,9.393188887E0
1.127710833E0,-2.801904172E0,9.868830006E0,4.085818536E0,1.104257152E1
1.137767833E0,-2.933637263E0,1.086720700E1,3.063157475E0,1.166556253E1
1.147824833E0,-2.780878462E0,1.127418256E1,1.391637325E0,1.169517558E1
1.157881833E0,-2.649374582E0,1.129393796E1,4.163603461E-1,1.160799622E1
1.167938833E0,-2.579907321E0,1.118700174E1,-1.759310428E-1,1.148198073E1
1.177996833E0,-2.527444640E0,1.105112882E1,-5.505744106E-1,1.134982629E1
1.188053833E0,-2.570776309E0,1.094227004E1,-6.257508928E-1,1.125760759E1
1.198110833E0,-2.752151968E0,1.094345703E1,-5.900682592E-1,1.129963595E1
1.208167833E0,-3.049563283E0,1.108419015E1,-4.418799341E-1,1.150453673E1
1.218225833E0,-3.196797343E0,1.105066689E1,-2.749600536E-1,1.150705675E1
1.228282833E0,-2.969328960E0,1.072248022E1,-3.552183509E-1,1.113169694E1
1.238339833E0,-2.723996748E0,1.057073796E1,-7.061635566E-1,1.093889054E1
1.248396833E0,-2.524276619E0,1.106274256E1,-3.437559371E0,1.185635104E1
1.258453833E0,-2.205383072E0,1.176688766E1,-1.115442457E1,1.636290155E1
1.268511833E0,-1.709130026E0,1.091476123E1,-1.289491730E1,1.698034247E1
1.278568833E0,-1.768174186E0,9.572647483E0,-7.287476084E0,1.216015327E1
1.288625833E0,-1.746215845E0,8.583559381E0,-3.041088914E0,9.272269582E0
1.298682833E0,-1.822141794E0,8.096840658E0,-4.942364877E-1,8.314042282E0
1.308740833E0,-1.805247141E0,7.683342524E0,1.743613395E0,8.082874319E0
1.318797833E0,-1.709590055E0,7.825164986E0,3.382787333E0,8.694777475E0
1.328854833E0,-1.424287593E0,8.852818399E0,4.231745158E0,9.915072155E0
1.338911833E0,-1.087305538E0,9.508288935E0,3.632561674E0,1.023646893E1
1.348968833E0,-8.894147104E-1,9.349915929E0,2.135159912E0,9.631764857E0
1.359026833E0,-7.686150357E-1,9.073992255E0,8.664450932E-1,9.147613438E0
1.369083833E0,-7.746698275E-1,8.743431028E0,2.340967870E-1,8.780802969E0
1.379140833E0,-7.843376139E-1,7.851204976E0,7.567937929E-2,7.890648417E0
1.389197833E0,-2.433535141E-1,5.859051586E0,1.908507800E-1,5.867208062E0
1.399254833E0,1.210778121E0,3.045960814E0,5.624682319E-1,3.325692627E0
1.409312833E0,4.855626403E0,-8.450561537E0,6.828302425E-1,9.770125649E0
1.419369833E0,8.773653531E0,-2.891225478E1,-5.921381736E-1,3.021996195E1
1.429426833E0,8.030288819E0,-4.054995406E1,-3.808027260E0,4.151247264E1
1.439483833E0,3.687424052E0,-3.219312047E1,-5.105871738E0,3.280341488E1
1.449541833E0,4.816205353E-3,-2.032811185E1,-3.245209365E0,2.058551768E1
1.459598833E0,-1.301047583E0,-1.491793464E1,-1.063063567E0,1.501224842E1
1.469655833E0,-1.771916989E0,-1.122420056E1,-4.355470341E-2,1.136328584E1
1.479712833E0,-1.561994053E0,-8.900172660E0,3.616129390E-1,9.043432021E0
1.489769833E0,-6.987928489E-1,-6.598413879E0,2.841571391E-1,6.641394616E0
1.499827833E0,5.148204410E-1,-7.022146980E0,-1.018600096E0,7.114290860E0
1.509884833E0,9.072184588E-1,-7.398588969E0,-1.366342270E0,7.578196043E0
1.519941833E0,6.001574837E-1,-6.043558722E0,-8.105912467E-1,6.127140377E0
1.529998833E0,2.435127045E-1,-4.129033552E0,-2.685789140E-1,4.144918714E0
1.540055833E0,2.764956786E-1,-2.376773295E0,2.337022461E-2,2.392916071E0
1.550113833E0,4.237464027E-1,-7.239899629E-1,6.842652954E-2,8.416677909E-1
1.560170833E0,4.093413484E-1,8.047499514E-1,1.039962387E-1,9.088443439E-1
1.570227833E0,2.422035129E-1,2.164552111E0,1.595108736E-1,2.183893794E0
1.580284833E0,2.400486678E-2,3.360083179E0,1.918882222E-1,3.365643518E0
1.590342833E0,-2.232513714E-1,4.452032576E0,2.228970301E-1,4.463195975E0
1.600399833E0,-4.764948660E-1,5.426210863E0,2.036244611E-1,5.450896679E0
1.610456833E0,-7.308627802E-1,6.233923599E0,2.178859663E-1,6.280401112E0
1.620513833E0,-9.517100689E-1,6.848346096E0,2.109721454E-1,6.917377071E0
1.630570833E0,-1.152553594E0,7.271858756E0,2.383442775E-1,7.366486106E0
1.640628833E0,-1.359923782E0,7.525499861E0,2.572190896E-1,7.651712391E0
1.650685833E0,-1.547880190E0,7.691574819E0,2.374472415E-1,7.849371788E0
1.660742833E0,-1.685751396E0,7.672883610E0,2.136783830E-1,7.858788654E0
