"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.564787396E1,-3.152893524E0,-8.978479156E0,-3.067121887E-1,9.520918963E0
2.565793096E1,-3.003204803E0,-7.567662964E0,-4.987628174E-1,8.157053768E0
2.566798796E1,-2.740201721E0,-6.689439240E0,-6.812333679E-1,7.260949092E0
2.567804496E1,-2.375110931E0,-5.850733337E0,-5.569917297E-1,6.338964609E0
2.568810096E1,-2.025438080E0,-5.229076080E0,-2.288740540E-1,5.612309632E0
2.569815796E1,-1.685494995E0,-4.984035645E0,1.672023010E-1,5.263977706E0
2.570821496E1,-1.481918335E0,-4.674479370E0,6.286926270E-1,4.943894594E0
2.571827196E1,-1.277593231E0,-4.442761230E0,1.138233032E0,4.760876626E0
2.572832896E1,-1.054257660E0,-4.290228424E0,1.680854645E0,4.726816210E0
2.573838596E1,-9.386979675E-1,-4.334236908E0,1.918260956E0,4.831820417E0
2.574844296E1,-9.205856323E-1,-4.588857422E0,1.690434723E0,4.976209390E0
2.575849996E1,-9.110055542E-1,-4.716990967E0,1.154100037E0,4.940838167E0
2.576855696E1,-7.102729797E-1,-4.722529449E0,5.192701721E-1,4.803791588E0
2.577861396E1,-7.430548096E-1,-4.789589996E0,2.242337036E-1,4.852070026E0
2.578867096E1,-6.903643799E-1,-4.927303619E0,2.715353394E-1,4.982836077E0
2.579872796E1,-4.306544495E-1,-5.083728333E0,3.263214111E-1,5.112361751E0
2.580878396E1,-2.360591125E-1,-5.360951843E0,4.748126221E-1,5.387111990E0
2.581884096E1,-8.577163696E-2,-5.761369171E0,6.429130554E-1,5.797764112E0
2.582889796E1,1.116677856E-1,-6.132447510E0,7.084767151E-1,6.174246627E0
2.583895496E1,3.207829285E-1,-6.636299744E0,6.553372192E-1,6.676289602E0
2.584901196E1,4.555027771E-1,-7.196285248E0,6.472540283E-1,7.239678303E0
2.585906896E1,5.143304443E-1,-7.639962616E0,6.349795532E-1,7.683538483E0
2.586912596E1,6.951544189E-1,-8.193062439E0,5.992039490E-1,8.244304529E0
2.587918296E1,1.083896027E0,-9.237740021E0,4.761598206E-1,9.313291548E0
2.588923996E1,1.588945770E0,-1.051787796E1,4.611909485E-1,1.064721572E1
2.589929696E1,2.132315826E0,-1.204754700E1,4.761598206E-1,1.224405519E1
2.590935396E1,2.725981293E0,-1.363185242E1,5.575904846E-1,1.391291779E1
2.591940996E1,3.564986572E0,-1.476290039E1,4.917274475E-1,1.519520165E1
2.592946696E1,4.518952789E0,-1.533995041E1,4.884342957E-1,1.599917438E1
2.593952383E1,5.441933441E0,-1.518636978E1,9.776170349E-1,1.616156557E1
2.594958083E1,6.391109619E0,-1.465707047E1,1.624272308E0,1.607215783E1
2.595963783E1,7.286098480E0,-1.418465286E1,1.990710297E0,1.607029979E1
2.596969483E1,8.332871704E0,-1.391177032E1,2.062411194E0,1.634709896E1
2.597975183E1,9.189540253E0,-1.454031326E1,1.816173248E0,1.729644024E1
2.598980883E1,9.646390228E0,-1.558259583E1,1.143322449E0,1.836238882E1
2.599986583E1,9.579778748E0,-1.600232300E1,6.346801758E-2,1.865075147E1
2.600992283E1,8.762178955E0,-1.563842972E1,-6.120771790E-1,1.793630125E1
2.601997983E1,7.473957825E0,-1.383767441E1,-1.320853271E0,1.578245646E1
2.603003583E1,6.450685730E0,-1.161913788E1,-2.446213074E0,1.351294453E1
2.604009283E1,4.351451111E0,-1.025322830E1,-6.016139374E0,1.265929502E1
2.605014983E1,2.277663574E0,-9.770631866E0,-6.738237762E0,1.208539807E1
2.606020683E1,2.126627655E0,-9.424850922E0,-3.017724609E0,1.012210561E1
2.607026383E1,2.219883728E0,-1.010383896E1,9.984237671E-1,1.039289640E1
2.608032083E1,1.521735535E0,-1.161195282E1,4.330345001E0,1.248619298E1
2.609037783E1,8.054750061E-1,-1.291125092E1,5.311704254E0,1.398439817E1
2.610043483E1,6.526428223E-1,-1.309402084E1,4.161346436E0,1.375485837E1
2.611049183E1,1.597478027E0,-1.189456512E1,2.993475037E0,1.236905446E1
2.612054883E1,2.149080963E0,-1.123728195E1,2.299368439E0,1.166971079E1
2.613060583E1,2.220931549E0,-1.095437027E1,1.752256165E0,1.131376006E1
2.614066283E1,2.017953644E0,-1.083896027E1,1.490001526E0,1.112543487E1
2.615071883E1,1.863175507E0,-1.080692688E1,2.173031158E0,1.117958657E1
2.616077583E1,1.846859436E0,-1.068702621E1,2.456391907E0,1.112012951E1
2.617083283E1,2.074835358E0,-9.992919617E0,1.597178650E0,1.033026446E1
2.618088983E1,2.300416260E0,-8.739875336E0,3.460803223E-1,9.044175332E0
2.619094683E1,2.394271088E0,-7.597750397E0,-4.704716492E-1,7.979955433E0
2.620100383E1,2.392025757E0,-6.463409271E0,-6.469546509E-1,6.922138178E0
2.621106083E1,2.366129608E0,-5.621859283E0,-4.866380310E-1,6.118879611E0
2.622111783E1,2.292931824E0,-5.071902924E0,-3.728746033E-1,5.578599384E0
2.623117483E1,2.104623413E0,-4.724625092E0,-2.981799316E-1,5.180775351E0
2.624123183E1,1.785187683E0,-4.541705475E0,-4.251159668E-2,4.880142510E0
2.625128883E1,1.418300629E0,-4.372856598E0,1.221459961E-1,4.598735820E0
2.626134483E1,1.126557312E0,-4.262386322E0,1.889071655E-1,4.412794404E0
2.627140183E1,8.330177307E-1,-4.133504333E0,2.662962341E-1,4.225007728E0
2.628145883E1,5.520520020E-1,-4.157604218E0,2.278262329E-1,4.200278447E0
2.629151583E1,3.110531616E-1,-4.314777374E0,1.618135071E-1,4.329000054E0
2.630157283E1,1.234931946E-1,-4.533023529E0,1.070274353E-1,4.535968227E0
2.631162983E1,4.849914551E-2,-4.882097626E0,1.594184875E-1,4.884940496E0
2.632168683E1,4.864883423E-2,-5.340444489E0,3.875440979E-1,5.354708626E0
2.633174383E1,3.038681030E-2,-5.826334076E0,6.571334839E-1,5.863353694E0
2.634180083E1,-4.071533203E-2,-6.326593781E0,9.485774231E-1,6.397440561E0
2.635185783E1,-1.875599670E-1,-6.733447723E0,1.240769806E0,6.849380023E0
2.636191483E1,-3.088078308E-1,-7.233258362E0,1.441652069E0,7.381988180E0
2.637197183E1,-3.414399719E-1,-7.816146240E0,1.487456818E0,7.963746046E0
2.638202783E1,-2.655477905E-1,-8.464448090E0,1.394500122E0,8.582658544E0
2.639208483E1,8.592132568E-2,-9.434281311E0,1.435664520E0,9.543279255E0
2.640214183E1,5.752537537E-1,-1.064765808E1,1.608704681E0,1.078385229E1
2.641219883E1,1.118174744E0,-1.167916306E1,1.790726166E0,1.186843986E1
2.642225583E1,1.701362000E0,-1.262893799E1,1.911974030E0,1.288566460E1
2.643231283E1,2.352957001E0,-1.348231339E1,2.108964386E0,1.384763199E1
2.644236983E1,3.067271576E0,-1.409558807E1,2.315684509E0,1.461013870E1
2.645242683E1,3.924688568E0,-1.455064178E1,2.386786652E0,1.525847657E1
2.646248383E1,4.986730042E0,-1.471934097E1,2.380948792E0,1.572244867E1
2.647254083E1,6.196963348E0,-1.440813812E1,2.189796295E0,1.583641395E1
2.648259783E1,7.030430145E0,-1.359173584E1,1.860032043E0,1.541499109E1
2.649265383E1,7.140750732E0,-1.347348175E1,1.713037720E0,1.534469060E1
2.650271083E1,6.743626556E0,-1.459345276E1,1.859882355E0,1.618346455E1
2.651276783E1,6.433321838E0,-1.575458817E1,2.146685944E0,1.715234499E1
2.652282483E1,6.479126587E0,-1.566073334E1,2.365830231E0,1.711241662E1
2.653288183E1,6.582262115E0,-1.419572983E1,2.348765717E0,1.582281961E1
2.654293883E1,6.258036346E0,-1.232806366E1,2.107168121E0,1.398514676E1
2.655299583E1,5.518574066E0,-1.069196594E1,1.661245422E0,1.214629704E1
2.656305283E1,4.766987000E0,-9.631121979E0,9.512718201E-1,1.078830819E1
2.657310983E1,3.997586975E0,-8.869206390E0,2.688409424E-1,9.732204225E0
2.658316683E1,3.507356415E0,-8.367000732E0,3.757186890E-2,9.072467246E0
2.659322383E1,3.841461639E0,-8.466992798E0,1.781295776E-1,9.299383029E0
2.660328083E1,5.001100159E0,-9.666298828E0,1.312321014E0,1.096223163E1
2.661333683E1,7.190148010E0,-1.219783447E1,-7.679031372E-2,1.415949473E1
2.662339383E1,8.548423462E0,-1.372555756E1,-6.351591797E0,1.737265645E1
2.663345083E1,7.898175659E0,-1.348291214E1,-9.837842102E0,1.846491906E1
2.664350783E1,6.054908752E0,-1.250873795E1,-1.027702881E1,1.728432140E1
2.665356483E1,3.716172180E0,-1.224304047E1,-9.274413757E0,1.580242785E1
2.666362183E1,1.570833435E0,-1.171658524E1,-6.800358582E0,1.363784309E1
2.667367883E1,2.890489197E-1,-1.106798401E1,-3.834426270E0,1.171693834E1
2.668373583E1,-7.122189331E-1,-1.089898544E1,-2.038011932E0,1.111074400E1
2.669379283E1,-1.552870789E0,-1.060544586E1,-1.257834320E0,1.079208213E1
2.670384983E1,-2.458786926E0,-9.965975647E0,-6.972500610E-1,1.028846254E1
2.671390683E1,-3.100652161E0,-8.984466705E0,-4.773573303E-1,9.516436088E0
2.672396283E1,-3.549868011E0,-7.973768463E0,-3.869453430E-1,8.736834272E0
2.673401983E1,-3.650458832E0,-6.691684570E0,-3.878434753E-1,7.632490723E0
2.674407683E1,-3.117716675E0,-5.526657257E0,9.969268799E-2,6.346182816E0
2.675413383E1,-1.927242279E0,-4.595892792E0,1.018032990E0,5.086539543E0
2.676419083E1,-7.705975342E-1,-4.052522736E0,1.596430206E0,4.423273729E0
2.677424783E1,-4.218228149E-1,-4.075125732E0,1.546434174E0,4.379045886E0
2.678430483E1,-6.453080750E-1,-4.090094604E0,9.391470337E-1,4.245856043E0
2.679436183E1,-7.698490906E-1,-4.285737762E0,3.671864319E-1,4.369787371E0
2.680441883E1,-8.725355530E-1,-4.351301422E0,8.771759033E-2,4.438787755E0
2.681447583E1,-9.202862549E-1,-4.614454193E0,1.297801208E-1,4.707117714E0
2.682453283E1,-9.367520142E-1,-4.872068481E0,1.107696533E-1,4.962542246E0
2.683458983E1,-9.973759460E-1,-4.937183075E0,1.905537415E-1,5.040520432E0
2.684464583E1,-9.554631042E-1,-5.038073273E0,3.341052246E-1,5.138746768E0
2.685470283E1,-9.364526367E-1,-5.151537323E0,4.402345276E-1,5.254434962E0
2.686475983E1,-9.102571106E-1,-5.262606354E0,5.905220032E-1,5.373295998E0
2.687481683E1,-8.225395203E-1,-5.410349121E0,6.795867920E-1,5.514552301E0
2.688487383E1,-7.185058594E-1,-5.618266754E0,6.981481934E-1,5.706889073E0
2.689493083E1,-5.980064392E-1,-5.883365479E0,7.427554321E-1,5.960141499E0
2.690498783E1,-4.372407532E-1,-6.183940430E0,8.095166016E-1,6.252008945E0
2.691504483E1,-1.966909790E-1,-6.761589203E0,7.072792053E-1,6.801324854E0
2.692510183E1,2.080673218E-1,-7.796087952E0,5.399272156E-1,7.817531628E0
2.693515546E1,6.524931335E-1,-9.137897644E0,3.153941345E-1,9.166591193E0
2.694521146E1,1.059197388E0,-1.077534256E1,1.541793823E-1,1.082837373E1
2.695526846E1,1.682201843E0,-1.277503418E1,-3.068618774E-2,1.288534994E1
2.696532546E1,2.724185028E0,-1.434571793E1,-3.082090759E-1,1.460533463E1
2.697538246E1,3.947291565E0,-1.532902313E1,-3.945794678E-1,1.583400625E1
2.698543946E1,5.447471924E0,-1.566956497E1,2.092648315E-1,1.659078083E1
2.699549646E1,6.838678894E0,-1.540596313E1,9.142987061E-1,1.688037829E1
2.700555346E1,8.265212402E0,-1.479673004E1,1.027164001E0,1.697975329E1
2.701561046E1,1.002136047E1,-1.444077026E1,-2.625540161E0,1.777236542E1
2.702566746E1,1.344653778E1,-1.298579590E1,-1.360595627E1,2.312060378E1
2.703572446E1,1.449376007E1,-1.177271851E1,-4.538262634E0,1.921618614E1
2.704578146E1,1.213900681E1,-1.164937500E1,7.307503967E0,1.834292884E1
2.705583846E1,9.673034821E0,-1.248568588E1,8.493487701E0,1.793318956E1
2.706589446E1,7.889493713E0,-1.344519058E1,3.814218292E0,1.604884800E1
2.707595146E1,8.261769562E0,-1.427311890E1,-2.218536530E0,1.664033244E1
2.708600846E1,6.375991058E0,-1.322275314E1,-9.455836487E-1,1.471015265E1
2.709606546E1,3.243754578E0,-1.267144958E1,-7.783813477E-1,1.310318495E1
2.710612246E1,1.906136169E0,-1.222837097E1,1.411564636E-1,1.237684681E1
2.711617946E1,1.497485962E0,-1.142858414E1,2.061513062E0,1.170917741E1
2.712623646E1,1.239871674E0,-1.093131821E1,2.200723572E0,1.121936646E1
2.713629346E1,1.198557587E0,-1.096065720E1,2.149530029E0,1.123356692E1
2.714635046E1,1.217568054E0,-1.146690445E1,1.949695587E0,1.169502811E1
2.715640746E1,1.293759613E0,-1.189890610E1,1.820214844E0,1.210664951E1
2.716646346E1,1.701511688E0,-1.182570831E1,1.800156555E0,1.208234591E1
2.717652046E1,1.998194733E0,-1.188558380E1,1.619931335E0,1.216075911E1
2.718657746E1,2.152673492E0,-1.176882660E1,1.106648712E0,1.201515518E1
2.719663446E1,2.394570465E0,-1.142394379E1,6.478527832E-1,1.169017419E1
2.720669146E1,2.589165802E0,-1.082339264E1,5.399272156E-1,1.114186381E1
2.721674846E1,2.623145142E0,-1.021236328E1,8.177494812E-1,1.057553632E1
2.722680546E1,2.566413116E0,-9.739496613E0,1.016985168E0,1.012316795E1
2.723686246E1,2.385888519E0,-9.036259003E0,1.191821594E0,9.421617669E0
2.724691946E1,2.213447113E0,-8.418194275E0,1.317709808E0,8.803505104E0
2.725697646E1,2.095342712E0,-7.785010986E0,1.242117004E0,8.157187738E0
2.726703346E1,2.016456757E0,-7.075187073E0,1.131197662E0,7.443384856E0
2.727709046E1,1.887724457E0,-6.359375610E0,1.039737854E0,6.714627062E0
2.728714646E1,1.674268341E0,-5.696853333E0,9.478289795E-1,6.012960348E0
2.729720346E1,1.459614716E0,-5.165458374E0,8.704399109E-1,5.437839734E0
2.730726046E1,1.276545410E0,-4.765490112E0,7.388635254E-1,4.988525183E0
2.731731746E1,1.092727661E0,-4.448150024E0,5.900729370E-1,4.618254914E0
2.732737446E1,9.391470337E-1,-4.231251068E0,5.180726624E-1,4.365075261E0
2.733743146E1,7.771838379E-1,-4.124223633E0,5.165757751E-1,4.228485051E0
2.734748846E1,5.869294739E-1,-4.113595734E0,5.351371765E-1,4.189573709E0
2.735754546E1,3.540138245E-1,-4.221371613E0,5.315446472E-1,4.269407897E0
2.736760246E1,4.430786133E-2,-4.372108154E0,4.661306763E-1,4.397109358E0
2.737765946E1,-2.085163879E-1,-4.573439484E0,4.535568237E-1,4.600602307E0
2.738771646E1,-4.315525818E-1,-4.989274750E0,4.168830872E-1,5.025225534E0
2.739777246E1,-6.815327454E-1,-5.395529938E0,3.520678711E-1,5.449787333E0
2.740782946E1,-9.419911194E-1,-5.854176178E0,4.441264343E-1,5.946088990E0
2.741788646E1,-1.232836304E0,-6.416257324E0,6.686595154E-1,6.567750677E0
2.742794346E1,-1.465153198E0,-6.832391968E0,8.178991699E-1,7.035425570E0
2.743800046E1,-1.467398529E0,-7.343728638E0,1.126407623E0,7.573136925E0
2.744805746E1,-1.058748322E0,-8.023315430E0,1.350791016E0,8.204826315E0
2.745811446E1,-3.797602844E-1,-8.826545105E0,1.405128021E0,8.945753245E0
2.746817146E1,2.796185303E-1,-9.721084900E0,1.340163116E0,9.817011528E0
2.747822846E1,8.408015442E-1,-1.062730042E1,1.289568329E0,1.073822368E1
2.748828546E1,1.419498138E0,-1.153336624E1,1.373244324E0,1.170125257E1
2.749834246E1,2.127974854E0,-1.252789810E1,1.532363434E0,1.279940020E1
2.750839846E1,3.123255157E0,-1.370669678E1,1.781744843E0,1.417049308E1
2.751845546E1,4.357438660E0,-1.464359848E1,2.084415436E0,1.541969636E1
2.752851246E1,5.688021698E0,-1.500285141E1,2.425855408E0,1.622725842E1
2.753856946E1,6.885681152E0,-1.460692474E1,2.887196045E0,1.640459559E1
2.754862646E1,7.588020630E0,-1.384426071E1,3.243006134E0,1.611703138E1
2.755868346E1,7.435188446E0,-1.351674179E1,3.172652435E0,1.574960505E1
2.756874046E1,6.659501495E0,-1.434556824E1,2.897973633E0,1.607925805E1
2.757879746E1,6.078709259E0,-1.554188049E1,2.467169495E0,1.686972676E1
2.758885446E1,6.211333466E0,-1.572494980E1,1.865420837E0,1.700983552E1
2.759891146E1,6.591842194E0,-1.478490463E1,1.363065491E0,1.624511422E1
2.760896846E1,6.665489044E0,-1.350177292E1,1.414109344E0,1.512370065E1
2.761902446E1,6.179749146E0,-1.232941086E1,1.442250824E0,1.386664195E1
2.762908146E1,5.459147644E0,-1.119761444E1,1.198557587E0,1.251500709E1
2.763913846E1,4.713697815E0,-1.018826340E1,7.108717346E-1,1.124833307E1
2.764919546E1,4.099075928E0,-9.250313873E0,2.297721863E-1,1.012045085E1
2.765925246E1,3.795956268E0,-8.702453156E0,2.957849121E-1,9.498919077E0
2.766930946E1,4.975353699E0,-9.374256134E0,1.408870239E0,1.070587399E1
2.767936646E1,7.957452393E0,-1.168994064E1,-1.719773712E0,1.424546884E1
2.768942346E1,9.737101593E0,-1.259570709E1,-9.418563995E0,1.849790075E1
2.769948046E1,1.022014709E1,-1.237356903E1,-1.249811005E1,2.034107598E1
2.770953746E1,8.514593811E0,-1.155821457E1,-1.187779999E1,1.863257267E1
2.771959446E1,5.364095306E0,-1.224887833E1,-8.579708405E0,1.588772907E1
2.772965046E1,2.851121063E0,-1.274988647E1,-5.521418152E0,1.418360162E1
2.773970746E1,1.128652954E0,-1.213062424E1,-3.323987732E0,1.262833308E1
2.774976446E1,-4.384382629E-1,-1.161614410E1,-2.016307068E0,1.179798822E1
2.775982146E1,-1.631307678E0,-1.111693222E1,-1.351539459E0,1.131697864E1
2.776987846E1,-2.414479065E0,-1.075812836E1,-1.018931122E0,1.107272575E1
2.777993546E1,-2.978655853E0,-9.843530273E0,-8.167016602E-1,1.031670880E1
2.778999246E1,-3.418591003E0,-8.627159729E0,-7.932005310E-1,9.313636053E0
2.780004946E1,-3.573518829E0,-7.297474823E0,-7.698490906E-1,8.161852929E0
2.781010646E1,-3.457809448E0,-6.137836304E0,-6.592291260E-1,7.075596350E0
2.782016346E1,-3.163072357E0,-5.313350830E0,-3.110531616E-1,6.191403544E0
2.783022046E1,-2.682122498E0,-4.843028870E0,7.888595581E-2,5.536689690E0
2.784027646E1,-2.244582367E0,-4.576133881E0,3.246748352E-1,5.107305067E0
2.785033346E1,-1.853146362E0,-4.349505157E0,4.650828552E-1,4.750647179E0
2.786039046E1,-1.610500946E0,-4.230352936E0,5.468128967E-1,4.559452116E0
2.787044746E1,-1.343905334E0,-4.115990753E0,6.240522766E-1,4.374574570E0
2.788050446E1,-1.012195129E0,-4.331841888E0,6.837780762E-1,4.500771665E0
2.789056146E1,-8.771759033E-1,-4.917424164E0,6.972500610E-1,5.043476541E0
2.790061846E1,-8.512797546E-1,-5.191204834E0,6.759942627E-1,5.303796102E0
2.791067546E1,-9.475296021E-1,-5.262306976E0,6.354286194E-1,5.384557233E0
2.792073246E1,-1.009500732E0,-5.466033325E0,6.893165588E-1,5.601050737E0
2.793078946E1,-8.966354370E-1,-5.655838623E0,8.081694031E-1,5.783217394E0
2.794085008E1,-6.210585022E-1,-5.979016571E0,1.031954041E0,6.099121409E0
2.795090608E1,-2.609074402E-1,-6.271957397E0,1.285077667E0,6.407569500E0
2.796096308E1,7.005432129E-2,-6.520590363E0,1.440903625E0,6.678263962E0
2.797102008E1,3.954776001E-1,-6.814129944E0,1.480720825E0,6.984361358E0
2.798107708E1,6.852749634E-1,-7.263495483E0,1.456171875E0,7.439650862E0
2.799113408E1,8.656498718E-1,-7.627538452E0,1.377585297E0,7.799130323E0
2.800119108E1,1.181193695E0,-8.297545166E0,1.191372528E0,8.465449948E0
2.801124808E1,1.649569702E0,-9.274264069E0,9.716294861E-1,9.469800319E0
2.802130508E1,2.170935516E0,-1.048045578E1,7.253915405E-1,1.072749306E1
2.803136208E1,2.876717834E0,-1.191447372E1,5.656736755E-1,1.226988901E1
2.804141908E1,3.831282806E0,-1.302591248E1,3.971241760E-1,1.358347641E1
2.805147608E1,4.759502563E0,-1.371013962E1,2.258802795E-1,1.451453805E1
2.806153208E1,5.552852783E0,-1.369038071E1,2.799179077E-1,1.477630035E1
2.807158908E1,6.312822418E0,-1.314117279E1,4.995112610E-1,1.458738019E1
2.808164608E1,7.052883453E0,-1.265288818E1,6.508465576E-1,1.450042571E1
2.809170308E1,7.364535370E0,-1.218436249E1,9.083111572E-1,1.426604709E1
2.810176008E1,7.378456421E0,-1.229393463E1,1.051862640E0,1.437667774E1
2.811181708E1,7.429350586E0,-1.324834991E1,1.009800110E0,1.522280269E1
2.812187408E1,7.699987793E0,-1.451127365E1,8.241860962E-1,1.644828738E1
2.813193108E1,7.889793091E0,-1.559726532E1,4.317022705E-1,1.748456140E1
2.814198808E1,7.977810059E0,-1.553993454E1,-7.185058594E-2,1.746826212E1
2.815204508E1,7.612120514E0,-1.467623062E1,-6.706054688E-1,1.654647502E1
2.816210208E1,6.872508545E0,-1.306108932E1,-1.446442108E0,1.482955235E1
2.817215808E1,5.570516052E0,-1.128158981E1,-2.740501099E0,1.287692759E1
2.818221508E1,3.478915558E0,-1.041758652E1,-5.575156403E0,1.231711538E1
2.819227208E1,2.275418243E0,-9.986782379E0,-5.457501068E0,1.160593246E1
2.820232908E1,2.289488983E0,-9.910441132E0,-2.230811005E0,1.041321857E1
2.821238608E1,1.382225647E0,-1.084404968E1,8.144563293E-1,1.096208467E1
2.822244308E1,8.232879639E-2,-1.234348160E1,3.584446106E0,1.285365979E1
2.823250008E1,-3.664379883E-1,-1.338785980E1,4.875810699E0,1.425281014E1
2.824255708E1,1.197509766E-2,-1.305914337E1,3.648512878E0,1.355924095E1
2.825261408E1,1.218166809E0,-1.195204559E1,2.789449310E0,1.233354579E1
2.826267108E1,1.888622589E0,-1.106588837E1,1.925745392E0,1.138987603E1
2.827272808E1,2.268532562E0,-1.053748718E1,1.647923126E0,1.090415181E1
2.828278408E1,2.235900421E0,-1.064765808E1,2.217339020E0,1.110353393E1
2.829284108E1,2.157912598E0,-1.090946365E1,2.869532776E0,1.148508608E1
2.830289808E1,2.150428162E0,-1.073073532E1,2.460583191E0,1.121728539E1
2.831295508E1,2.264191589E0,-9.953701172E0,1.067280579E0,1.026361624E1
2.832301208E1,2.328707428E0,-8.866811371E0,-1.390608215E-1,9.168563687E0
2.833306908E1,2.334844666E0,-7.801776123E0,-7.536827087E-1,8.178462442E0
2.834312608E1,2.258503418E0,-6.782695313E0,-9.078620911E-1,7.206247773E0
2.835318308E1,2.167043610E0,-6.129154358E0,-5.592370605E-1,6.524979482E0
2.836324008E1,2.158810730E0,-5.647905121E0,-2.573149109E-1,6.051901105E0
2.837329708E1,2.069895630E0,-5.307512970E0,-1.631607056E-1,5.699191457E0
2.838335408E1,1.873953094E0,-5.143753510E0,-8.382568359E-2,5.475118913E0
2.839341108E1,1.674418030E0,-5.016069031E0,2.784210205E-2,5.288232166E0
2.840346708E1,1.489702148E0,-4.878954163E0,4.086502075E-2,5.101477841E0
2.841352408E1,1.216669922E0,-4.752467194E0,1.222956848E-1,4.907258538E0
2.842358108E1,9.508227539E-1,-4.702920227E0,1.422042847E-1,4.800181729E0
2.843363808E1,7.038363647E-1,-4.737648010E0,1.510359192E-1,4.792025266E0
2.844369508E1,5.343887329E-1,-4.877906342E0,2.020797729E-1,4.911250129E0
2.845375208E1,4.993615723E-1,-5.157973938E0,3.191363525E-1,5.191907659E0
2.846380908E1,4.418811035E-1,-5.438340912E0,5.276527405E-1,5.481717632E0
2.847386608E1,3.646417236E-1,-5.744753723E0,7.608677673E-1,5.806382582E0
2.848392308E1,2.755769348E-1,-6.043831787E0,1.032253418E0,6.137539608E0
2.849398008E1,1.682501221E-1,-6.284830627E0,1.284778290E0,6.417013275E0
2.850403708E1,7.214996338E-2,-6.521937561E0,1.428778839E0,6.676996641E0
2.851409308E1,3.008743286E-2,-6.910379791E0,1.454824677E0,7.061923885E0
2.852415008E1,1.505868530E-1,-7.533533936E0,1.372944946E0,7.659098366E0
2.853420708E1,4.408332825E-1,-8.398585052E0,1.217568054E0,8.497825418E0
2.854426408E1,7.870632935E-1,-9.454938354E0,1.038390656E0,9.544295839E0
2.855432108E1,1.216819611E0,-1.063358734E1,9.309141541E-1,1.074339010E1
2.856437808E1,1.709594879E0,-1.165835632E1,1.026565247E0,1.182767192E1
2.857443508E1,2.250120850E0,-1.228764771E1,1.334025879E0,1.256299944E1
2.858449208E1,2.825973358E0,-1.263297958E1,1.650467834E0,1.304999397E1
2.859454908E1,3.434607697E0,-1.281619858E1,1.867366791E0,1.339919903E1
2.860460608E1,4.229155426E0,-1.290960434E1,1.915267181E0,1.371903379E1
2.861466308E1,5.067861328E0,-1.289418640E1,1.822909241E0,1.397377041E1
2.862471908E1,5.793701935E0,-1.264510437E1,1.749861145E0,1.401883236E1
2.863477608E1,5.997577972E0,-1.271231461E1,1.693278809E0,1.415772147E1
2.864483308E1,5.833219757E0,-1.367211868E1,1.772164764E0,1.496976453E1
2.865489008E1,5.733976135E0,-1.479942444E1,1.941013641E0,1.598965228E1
2.866494708E1,5.942043457E0,-1.509670624E1,2.175725555E0,1.636924560E1
2.867500408E1,6.216422882E0,-1.460931976E1,2.345173187E0,1.604917364E1
2.868506108E1,6.129304047E0,-1.365595230E1,2.307451630E0,1.514522150E1
2.869511808E1,5.646408234E0,-1.254451355E1,1.998943176E0,1.390116973E1
2.870517508E1,5.044958954E0,-1.153097122E1,1.388063507E0,1.266260749E1
2.871523208E1,4.537364502E0,-1.045066772E1,7.818241882E-1,1.141995541E1
2.872528908E1,4.106859741E0,-9.610914001E0,3.683839417E-1,1.045809120E1
2.873534508E1,3.684587860E0,-9.233099670E0,2.606080627E-1,9.944557998E0
2.874540208E1,3.791764984E0,-9.454339600E0,4.902305603E-1,1.019815400E1
2.875545908E1,4.699028320E0,-1.083791245E1,7.192543030E-1,1.183463308E1
2.876551608E1,6.614445190E0,-1.276754974E1,5.484594727E-1,1.438964973E1
2.877557308E1,8.755592651E0,-1.492366608E1,-4.632716217E0,1.791195889E1
2.878563008E1,8.737031250E0,-1.531315613E1,-8.505911865E0,1.957495855E1
2.879568708E1,6.574927368E0,-1.356284592E1,-8.434809723E0,1.727212999E1
2.880574408E1,4.353546753E0,-1.265812729E1,-7.341932373E0,1.526713879E1
2.881580108E1,2.161355438E0,-1.208272385E1,-5.922733612E0,1.362873605E1
2.882585808E1,4.415817261E-1,-1.127425507E1,-4.099524994E0,1.200457941E1
2.883591508E1,-6.129753113E-1,-1.068972061E1,-2.760110321E0,1.105730864E1
2.884597108E1,-1.545536041E0,-9.851463776E0,-1.862876129E0,1.014447276E1
2.885602808E1,-2.719844055E0,-9.472751312E0,-1.519639893E0,9.971954398E0
2.886608508E1,-3.390898590E0,-8.739276581E0,-1.245410156E0,9.456436689E0
2.887614208E1,-3.662284241E0,-7.596552887E0,-8.608598328E-1,8.477088019E0
2.888619908E1,-3.746858368E0,-6.463109894E0,-4.712200928E-1,7.485505027E0
2.889625608E1,-3.423231354E0,-5.536836090E0,-1.486408997E-1,6.511310230E0
2.890631308E1,-2.585872650E0,-4.855902100E0,2.326162720E-1,5.506417428E0
2.891637008E1,-1.522483978E0,-4.309388580E0,5.216651917E-1,4.600100213E0
2.892642708E1,-7.414082336E-1,-4.103117523E0,6.420149231E-1,4.218701547E0
2.893648396E1,-4.305047607E-1,-4.034859467E0,5.493576050E-1,4.094779486E0
2.894654096E1,-3.999682617E-1,-4.047732697E0,4.119433594E-1,4.088252918E0
