"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.243087833e0,5.164013819e-1,-2.211381876e-1,-3.095537016e0,3.146096296e0
1.253060833e0,3.082177006e-1,-1.314801988e-1,-2.975358024e0,2.994167758e0
1.263033833e0,6.645828366e-2,4.248177588e-2,-2.908811447e0,2.909880657e0
1.273006833e0,-1.388690329e-1,2.758538005e-1,-2.718355354e0,2.735842788e0
1.282979833e0,-1.667560123e-1,4.469418687e-1,-2.348195613e0,2.396160938e0
1.292952833e0,-1.011737877e-1,5.730060840e-1,-2.038220093e0,2.119649324e0
1.302925833e0,1.592679217e-2,6.609853372e-1,-1.775678356e0,1.894779381e0
1.312898833e0,1.035141358e-1,7.598266706e-1,-1.569907236e0,1.747186446e0
1.322871833e0,1.990392208e-1,8.731351849e-1,-1.279872476e0,1.562067610e0
1.332844833e0,3.217931812e-1,9.532394081e-1,-9.428015435e-1,1.378800555e0
1.342817833e0,4.155871980e-1,8.838461146e-1,-5.568765396e-1,1.124281172e0
1.352790833e0,4.254169522e-1,8.144756252e-1,-2.152196360e-1,9.437529438e-1
1.362763833e0,3.511393332e-1,8.958250129e-1,6.883810043e-2,9.646449965e-1
1.372736833e0,2.659151419e-1,9.170527446e-1,4.899440467e-1,1.073192326e0
1.382709833e0,2.602227312e-1,8.110631901e-1,1.014649791e0,1.324784347e0
1.392682833e0,2.999643557e-1,6.985370332e-1,1.367146263e0,1.564295849e0
1.402655833e0,3.191078474e-1,6.127013692e-1,1.553314592e0,1.700005591e0
1.412628833e0,3.543383449e-1,5.528273427e-1,1.799595222e0,1.915650464e0
1.422601833e0,4.462619837e-1,5.439641333e-1,2.118124049e0,2.231926572e0
1.432574833e0,6.373421207e-1,4.695015961e-1,2.319149569e0,2.450528811e0
1.442547833e0,8.448076178e-1,2.978668132e-1,2.380293903e0,2.543270260e0
1.452520833e0,9.134916441e-1,1.521094680e-1,2.375996785e0,2.550091174e0
1.462493833e0,9.005530715e-1,7.565829277e-2,2.363476142e0,2.530363508e0
1.472466833e0,9.108577658e-1,1.121115893e-2,2.301243056e0,2.474976194e0
1.482439833e0,9.402872407e-1,-1.136409286e-1,2.198023328e0,2.393399445e0
1.492412833e0,9.393396994e-1,-2.341441494e-1,2.106521419e0,2.318321601e0
1.502385833e0,9.183359161e-1,-3.080573407e-1,2.058951981e0,2.275417201e0
1.512359833e0,9.774974594e-1,-3.784747741e-1,2.116556411e0,2.361896585e0
1.522332833e0,1.012217787e0,-4.526654157e-1,2.055401552e0,2.335415673e0
1.532305833e0,1.001240225e0,-6.056262383e-1,1.904345752e0,2.235128155e0
1.542278833e0,8.710179082e-1,-7.378645286e-1,1.760311874e0,2.098050083e0
1.552251833e0,6.591098428e-1,-7.500691295e-1,1.650706401e0,1.929212561e0
1.562224833e0,4.606918886e-1,-6.607178271e-1,1.569016705e0,1.763688885e0
1.572197833e0,3.308866248e-1,-6.533061889e-1,1.503973448e0,1.672791399e0
1.582170833e0,2.367115156e-1,-7.314863858e-1,1.465426848e0,1.654865711e0
1.592143833e0,1.682461752e-1,-7.115985435e-1,1.360866938e0,1.544874780e0
1.602116833e0,1.293471345e-1,-6.257187331e-1,1.168588268e0,1.331860786e0
1.612089833e0,2.282656512e-1,-5.716121078e-1,9.520284498e-1,1.133668284e0
1.622062833e0,4.289669430e-1,-5.441024199e-1,7.252623171e-1,1.003028170e0
1.632035833e0,7.078938939e-1,-5.972378227e-1,4.166661555e-1,1.015587252e0
1.642008833e0,9.943715005e-1,-6.154030752e-1,1.565299630e-2,1.169504443e0
1.651981833e0,1.155405281e0,-4.927112415e-1,-3.469316769e-1,1.303106795e0
1.661954833e0,1.264970847e0,-3.775462362e-1,-7.117646044e-1,1.499767067e0
1.671927833e0,1.330343156e0,-3.591728228e-1,-1.068783898e0,1.743879884e0
1.681900833e0,1.299118001e0,-3.215266943e-1,-1.341308001e0,1.894780766e0
1.691873833e0,1.169780076e0,-2.121992567e-1,-1.496868496e0,1.911551528e0
1.701846833e0,1.009003646e0,-7.568986773e-2,-1.616123629e0,1.906744056e0
1.711819833e0,8.337065327e-1,6.245147914e-2,-1.714759140e0,1.907712158e0
1.721792833e0,7.215393949e-1,2.020707098e-1,-1.707905619e0,1.865045113e0
1.731765833e0,7.052286599e-1,2.670189500e-1,-1.609870031e0,1.777731167e0
1.741738833e0,7.097632487e-1,2.795150346e-1,-1.670393391e0,1.836329656e0
1.751711833e0,6.906176374e-1,3.230794224e-1,-1.775442129e0,1.932233885e0
1.761684833e0,6.364773175e-1,3.450035575e-1,-1.770097189e0,1.912426440e0
1.771657833e0,5.902144396e-1,3.411862028e-1,-1.793075577e0,1.918301628e0
1.781630833e0,5.149686679e-1,3.537349123e-1,-1.836290594e0,1.939660863e0
1.791603833e0,4.125826062e-1,3.838916346e-1,-1.888805022e0,1.971086403e0
1.801576833e0,2.907671240e-1,4.292195427e-1,-1.889482130e0,1.959315609e0
1.811549833e0,2.237093545e-1,5.120348275e-1,-1.849090149e0,1.931672829e0
1.821522083e0,2.920444300e-1,5.510223073e-1,-1.858605908e0,1.960441647e0
1.831495083e0,4.113141990e-1,5.452961290e-1,-1.788938087e0,1.914896007e0
1.841468083e0,4.853533977e-1,5.437416467e-1,-1.704016635e0,1.853347132e0
1.851441083e0,5.060142419e-1,5.659356308e-1,-1.651618567e0,1.817739651e0
1.861414083e0,4.435653940e-1,6.605810022e-1,-1.633624345e0,1.817098242e0
1.871387083e0,3.296226029e-1,7.971161190e-1,-1.633041962e0,1.846854412e0
1.881360083e0,2.319048120e-1,8.858967331e-1,-1.616953349e0,1.858260206e0
1.891333083e0,1.660087381e-1,9.447220615e-1,-1.513152992e0,1.791560954e0
1.901306083e0,1.301176514e-1,1.026816384e0,-1.336823187e0,1.690674044e0
1.911279083e0,8.565059960e-2,1.131607552e0,-1.164006974e0,1.625664145e0
1.921252083e0,3.321203873e-2,1.200882147e0,-1.029882957e0,1.582365279e0
1.931225083e0,-3.292099357e-2,1.288617864e0,-8.496939898e-1,1.543891080e0
1.941198083e0,-1.611808383e-1,1.432145374e0,-5.315914249e-1,1.536101910e0
1.951171083e0,-4.035334553e-1,1.536935664e0,-7.671956241e-2,1.590879121e0
1.961144083e0,-5.756816237e-1,1.600139388e0,3.219283980e-1,1.730749342e0
1.971117083e0,-6.176345189e-1,1.687219924e0,5.992249990e-1,1.894004770e0
1.981090083e0,-5.834136893e-1,1.700282604e0,8.960214794e-1,2.008528555e0
1.991064083e0,-5.422916834e-1,1.613292407e0,1.189344129e0,2.076374753e0
2.001037083e0,-4.315886883e-1,1.494958503e0,1.475599249e0,2.144425999e0
2.011010083e0,-2.416246386e-1,1.377337667e0,1.627603467e0,2.145817924e0
2.020983083e0,-1.132775241e-1,1.290260639e0,1.682609394e0,2.123388492e0
2.030956083e0,-1.071126585e-1,1.304412071e0,1.765632840e0,2.197822399e0
2.040929083e0,-2.926531434e-1,1.355954984e0,1.821943281e0,2.289920763e0
2.050902083e0,-6.357825221e-1,1.343784005e0,1.858124097e0,2.379621824e0
2.060875083e0,-9.340115704e-1,1.260560877e0,1.802652147e0,2.389758586e0
2.070848083e0,-1.000396910e0,1.099628545e0,1.883426753e0,2.399431860e0
2.080821083e0,-8.775379921e-1,9.008442628e-1,2.302755731e0,2.623790630e0
2.090794083e0,-7.297662811e-1,8.817507648e-1,2.820022647e0,3.043447217e0
2.100767083e0,-5.987785640e-1,1.367101531e0,3.173776270e0,3.507186647e0
2.110740083e0,-5.060918637e-1,2.085946237e0,3.665972080e0,4.248135116e0
2.120713083e0,-3.532298590e-1,2.112253152e0,4.075052642e0,4.603524601e0
2.130686083e0,-1.092888642e-1,1.412536736e0,4.233566566e0,4.464335331e0
2.140659083e0,2.446575528e-2,6.204863521e-1,4.266641926e0,4.311593117e0
2.150632083e0,-4.610545987e-2,-9.811043143e-2,4.041308361e0,4.042762006e0
2.160605083e0,-1.848208389e-1,-7.150419688e-1,3.491742595e0,3.568992870e0
2.170578083e0,-2.950905553e-1,-1.187111077e0,2.612435381e0,2.884636852e0
2.180551083e0,-4.239219654e-1,-1.373245493e0,1.651198152e0,2.189056498e0
2.190524083e0,-6.068237481e-1,-1.370921810e0,8.524720019e-1,1.724636247e0
2.200497083e0,-8.364985782e-1,-1.295327544e0,3.326048291e-1,1.577412213e0
2.210470083e0,-1.030546908e0,-1.208142635e0,5.623852015e-3,1.587975813e0
2.220443083e0,-1.063279329e0,-1.105909916e0,-1.829096764e-1,1.545009911e0
2.230416083e0,-9.427386859e-1,-9.666166681e-1,-3.071478063e-1,1.384717945e0
2.240389083e0,-7.059936950e-1,-8.297178546e-1,-3.215161693e-1,1.135883560e0
2.250362083e0,-4.564792621e-1,-8.025057900e-1,-3.033821994e-1,9.718176880e-1
2.260335083e0,-2.617345288e-1,-8.714842236e-1,-4.516827911e-1,1.015877482e0
2.270308083e0,-1.481727204e-1,-1.000490465e0,-6.158468789e-1,1.184146826e0
2.280281083e0,-9.896518473e-2,-1.166355216e0,-8.347327191e-1,1.437691660e0
2.290254083e0,-1.051452166e-1,-1.322271221e0,-1.128173482e0,1.741330556e0
2.300227083e0,-1.305811894e-1,-1.398843141e0,-1.476605555e0,2.038179959e0
2.310200083e0,-1.880024916e-1,-1.454548688e0,-1.779119443e0,2.305715250e0
2.320173083e0,-2.338457952e-1,-1.480013897e0,-1.971301049e0,2.476116479e0
2.330146083e0,-2.919003144e-1,-1.467176627e0,-2.146023454e0,2.615956749e0
2.340119083e0,-4.016988914e-1,-1.455073768e0,-2.329827170e0,2.776093714e0
2.350092083e0,-4.781524055e-1,-1.437824482e0,-2.445341839e0,2.876745674e0
2.360065083e0,-5.131294262e-1,-1.405969143e0,-2.522792888e0,2.933348768e0
2.370038083e0,-5.453173251e-1,-1.308256322e0,-2.631414274e0,2.988853739e0
2.380012083e0,-5.302114820e-1,-1.219064064e0,-2.782546672e0,3.083797560e0
2.389985083e0,-4.199525830e-1,-1.144171757e0,-2.826853949e0,3.078407450e0
2.399958083e0,-2.034931912e-1,-1.055461309e0,-2.790722834e0,2.990575528e0
2.409931083e0,1.113763019e-2,-9.776851550e-1,-2.789154026e0,2.955566357e0
2.419904083e0,1.199151371e-1,-8.760661018e-1,-2.755315019e0,2.893722915e0
2.429877083e0,1.477032986e-1,-7.106855008e-1,-2.628904649e0,2.727275160e0
2.439850083e0,1.638258263e-1,-5.262213421e-1,-2.437362728e0,2.498896731e0
2.449823083e0,1.843211943e-1,-3.674884406e-1,-2.269570443e0,2.306506461e0
2.459796083e0,2.291424412e-1,-2.135698441e-1,-2.038355749e0,2.062283321e0
2.469769083e0,3.346452150e-1,-8.856339008e-2,-1.672296660e0,1.707749107e0
2.479742083e0,4.215781090e-1,-1.913822919e-2,-1.410470037e0,1.472250013e0
2.489715083e0,4.883807936e-1,5.233930439e-2,-1.153166821e0,1.253414903e0
2.499688083e0,5.110536647e-1,1.556452793e-1,-9.253043354e-1,1.068451877e0
2.509661083e0,4.874937710e-1,2.612717217e-1,-7.342986041e-1,9.192973020e-1
2.519634083e0,4.464277522e-1,3.268862522e-1,-5.025003576e-1,7.474349264e-1
2.529607083e0,3.787387393e-1,3.061464706e-1,-2.799898285e-1,5.617499427e-1
2.539580083e0,3.756654428e-1,2.989593655e-1,-8.791464150e-2,4.880883232e-1
2.549553083e0,4.296624328e-1,2.504733762e-1,8.722116172e-2,5.049299450e-1
2.559526083e0,6.008658738e-1,9.645303816e-2,6.031578362e-2,6.115398439e-1
2.569499083e0,7.905244066e-1,-2.671329707e-2,1.380147547e-1,8.029262171e-1
2.579472083e0,8.785445903e-1,-1.137432548e-1,2.304902244e-1,9.153708914e-1
2.589445083e0,8.905622265e-1,-1.173930869e-1,4.190360320e-1,9.911979682e-1
2.599418083e0,7.579150696e-1,-7.855032563e-2,6.392971373e-1,9.946387465e-1
2.609391083e0,5.338212606e-1,9.828877151e-3,8.903800857e-1,1.038189984e0
2.619364083e0,4.141838662e-1,1.154678911e-1,1.158145725e0,1.235387643e0
2.629337083e0,4.322887462e-1,1.797635821e-1,1.306935729e0,1.388261324e0
2.639310083e0,5.070744152e-1,1.621204859e-1,1.351107350e0,1.452204733e0
2.649283083e0,5.814786264e-1,1.264036462e-1,1.426935212e0,1.546039901e0
2.659256083e0,6.186691837e-1,1.037328216e-1,1.473431686e0,1.601409689e0
2.669229083e0,5.872903933e-1,1.039383513e-1,1.522707342e0,1.635344256e0
2.679202083e0,6.035107888e-1,6.126741797e-2,1.677636922e0,1.783940753e0
2.689175083e0,6.179161354e-1,-2.534826458e-2,1.912677450e0,2.010173602e0
2.699149083e0,6.029525258e-1,7.710226268e-2,2.252207136e0,2.332795210e0
2.709122083e0,6.367528675e-1,4.219730884e-1,2.635015574e0,2.743505527e0
2.719095083e0,8.121862210e-1,7.091228324e-1,2.939873611e0,3.131350906e0
2.729068083e0,9.945945717e-1,7.561309379e-1,3.202836932e0,3.437894235e0
2.739041083e0,1.050562877e0,6.869364497e-1,3.531141134e0,3.747602134e0
2.749014083e0,1.055442964e0,6.141073322e-1,3.641824248e0,3.841089887e0
2.758987083e0,9.680405382e-1,4.776719105e-1,3.492800941e0,3.655807893e0
2.768960083e0,8.381797989e-1,2.863539380e-1,3.136831223e0,3.259486781e0
2.778933083e0,7.583251787e-1,1.426039419e-1,2.687040591e0,2.795635902e0
2.788906083e0,7.946872587e-1,1.711596966e-2,2.099327005e0,2.244770516e0
2.798879083e0,8.882734070e-1,-1.393306705e-1,1.492663178e0,1.742551591e0
2.808852083e0,9.581723385e-1,-3.505060798e-1,1.036104979e0,1.454119070e0
2.818825083e0,1.119464493e0,-3.534890369e-1,6.505886954e-1,1.342170221e0
2.828797792e0,1.275927652e0,-4.671594939e-1,1.524526995e-1,1.367286068e0
2.838770792e0,1.350846418e0,-6.487684572e-1,-2.662050176e-1,1.522022230e0
2.848743792e0,1.385716873e0,-7.105612475e-1,-6.208251983e-1,1.676464275e0
2.858716792e0,1.322288909e0,-6.773157334e-1,-9.904113275e-1,1.785530498e0
2.868689792e0,1.171776096e0,-6.122590274e-1,-1.273636420e0,1.835775059e0
2.878662792e0,1.025974020e0,-5.828978187e-1,-1.499334267e0,1.907982128e0
2.888635792e0,8.690270774e-1,-6.055926168e-1,-1.665137329e0,1.973482405e0
2.898608792e0,7.486386082e-1,-5.856173587e-1,-1.819895001e0,2.053150085e0
2.908581792e0,6.579535559e-1,-4.949194425e-1,-1.977311402e0,2.141870331e0
2.918554792e0,5.932984073e-1,-3.785037178e-1,-2.043989541e0,2.161749594e0
2.928527792e0,5.161609517e-1,-2.819875297e-1,-2.123107046e0,2.203071180e0
2.938500792e0,3.838759933e-1,-1.983273223e-1,-2.214539373e0,2.256297662e0
2.948473792e0,2.586687606e-1,-9.636825353e-2,-2.228096727e0,2.245130596e0
2.958446792e0,1.447940896e-1,-4.642689228e-3,-2.339527701e0,2.344008691e0
2.968419792e0,8.182980962e-2,5.329795539e-2,-2.709823682e0,2.711582781e0
2.978393792e0,2.166361970e-1,3.724731919e-1,-2.207375949e0,2.249038928e0
2.988366792e0,3.757991613e-1,4.105084527e-1,-2.588595114e0,2.647747507e0
2.998339792e0,4.778763438e-1,3.006421942e-1,-2.406683557e0,2.472018866e0
3.008312792e0,5.734205054e-1,3.159835339e-1,-2.305239628e0,2.396411153e0
3.018285792e0,6.716712700e-1,3.507899621e-1,-2.257729247e0,2.381498949e0
3.028258792e0,7.170406933e-1,3.976170963e-1,-2.247977845e0,2.392833279e0
3.038231792e0,7.548081516e-1,5.566122454e-1,-2.196072696e0,2.387946362e0
3.048204792e0,7.508707827e-1,7.848314112e-1,-1.926537690e0,2.211631693e0
3.058177792e0,6.113594332e-1,1.079148380e0,-1.450350387e0,1.908359984e0
3.068150792e0,4.216643554e-1,1.367812260e0,-1.007024437e0,1.750088405e0
3.078123792e0,2.597030599e-1,1.578779801e0,-5.844689655e-1,1.703406972e0
3.088096792e0,1.333406366e-1,1.631244528e0,-4.022907758e-1,1.685400933e0
3.098069792e0,1.419698113e-1,1.560339729e0,-4.550934720e-1,1.631540857e0
3.108042792e0,1.994246985e-1,1.470737289e0,-5.715524662e-1,1.590443525e0
3.118015792e0,2.664432916e-1,1.404626915e0,-5.413018960e-1,1.528717286e0
3.127988792e0,2.863377120e-1,1.402433624e0,-6.318267345e-1,1.564613172e0
3.137961792e0,2.961872005e-1,1.501459730e0,-6.951035482e-1,1.680856068e0
3.147934792e0,3.720986778e-1,1.549998052e0,-6.021567929e-1,1.703978929e0
