"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.656606917e0,1.287260784e1,-5.582825026e-1,2.016264500e1,2.392797453e1
1.666576917e0,1.560920650e1,-1.694833291e0,1.712895632e1,2.323619875e1
1.676547917e0,1.661047319e1,-2.152443989e0,1.291321675e1,2.114927898e1
1.686518917e0,1.599972917e1,-2.023116735e0,9.327639207e0,1.863032979e1
1.696488917e0,1.459942160e1,-1.903610757e0,6.679426467e0,1.616729980e1
1.706459917e0,1.235914044e1,-1.975777677e0,4.073967399e0,1.316241848e1
1.716430917e0,8.818513954e0,-2.329246249e0,2.212850697e0,9.385535928e0
1.726400917e0,4.638002100e0,-3.197349320e0,1.530026886e0,5.837387123e0
1.736371917e0,4.691191882e-1,-4.210099935e0,1.436414133e0,4.473063809e0
1.746342917e0,-2.699748344e0,-4.840406978e0,1.446955494e0,5.728163845e0
1.756312917e0,-4.156194161e0,-5.291831322e0,9.480570209e-1,6.795310204e0
1.766283917e0,-4.291394359e0,-5.469236430e0,-5.453282887e-1,6.973234229e0
1.776254917e0,-4.206648908e0,-5.122063848e0,-3.020586821e0,7.283912262e0
1.786225917e0,-4.236810601e0,-4.813841323e0,-5.760571026e0,8.620197846e0
1.796195917e0,-4.241841837e0,-4.531851747e0,-8.126486626e0,1.022598100e1
1.806166917e0,-4.371083137e0,-4.337106721e0,-1.031413056e1,1.201241657e1
1.816137917e0,-4.343945040e0,-4.561919884e0,-1.164222970e1,1.323716299e1
1.826107917e0,-3.580805922e0,-5.046961040e0,-1.232343033e1,1.378988476e1
1.836078917e0,-2.198942802e0,-5.397247850e0,-1.272364417e1,1.399488316e1
1.846049917e0,-7.896483475e-1,-5.835785515e0,-1.219892907e1,1.354598862e1
1.856019917e0,4.226118967e-1,-6.040281358e0,-1.123908056e1,1.276638286e1
1.865990917e0,1.114105959e0,-6.074983998e0,-1.048687135e1,1.217050259e1
1.875961917e0,1.034818007e0,-6.030380852e0,-9.654512011e0,1.143004566e1
1.885931917e0,8.367219418e-2,-6.005069425e0,-8.552758588e0,1.045071956e1
1.895902917e0,-1.264524412e0,-6.054567860e0,-7.657287916e0,9.843316117e0
1.905873917e0,-2.871062700e0,-6.107460018e0,-6.966773847e0,9.699484870e0
1.915843917e0,-4.324759156e0,-6.188486640e0,-6.279442418e0,9.819995200e0
1.925814917e0,-5.298341612e0,-6.145423066e0,-6.003888872e0,1.009382634e1
1.935785917e0,-5.852027911e0,-6.124775378e0,-6.111389932e0,1.044548663e1
1.945755917e0,-6.279426631e0,-5.889605042e0,-6.562424267e0,1.082515860e1
1.955726917e0,-6.025458081e0,-5.764903228e0,-7.137001498e0,1.097620357e1
1.965697917e0,-5.348102002e0,-5.851011080e0,-7.495482010e0,1.090957269e1
1.975667917e0,-4.841489298e0,-5.633960681e0,-7.615129491e0,1.063822019e1
1.985638917e0,-4.808948373e0,-5.191525261e0,-7.825468456e0,1.055063389e1
1.995609917e0,-5.116183888e0,-4.950977241e0,-8.041597334e0,1.074033523e1
2.005579917e0,-5.828703368e0,-4.994081161e0,-8.012780501e0,1.109591280e1
2.015550917e0,-6.762768002e0,-5.248919776e0,-7.452651740e0,1.135025144e1
2.025521917e0,-7.233871150e0,-5.555979289e0,-6.562078696e0,1.123648853e1
2.035491917e0,-6.929697822e0,-5.914178551e0,-5.870260699e0,1.083781253e1
2.045462917e0,-6.326849889e0,-6.375277113e0,-5.652957115e0,1.061268637e1
2.055433917e0,-6.044521759e0,-6.716823505e0,-5.480371867e0,1.056818041e1
2.065403917e0,-6.032729679e0,-6.968503454e0,-4.925241306e0,1.045044830e1
2.075374917e0,-6.426656013e0,-6.846152220e0,-4.688879893e0,1.049558490e1
2.085345917e0,-6.651296098e0,-6.759784167e0,-5.521830381e0,1.097383399e1
