"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.918844708e1,1.946373784e0,-8.760117227e-1,8.954648244e-1,2.314654336e0
2.919841808e1,2.069603269e0,-9.604323605e-1,1.069204897e0,2.519699808e0
2.920838908e1,2.172945497e0,-1.078164001e0,1.222133560e0,2.716199585e0
2.921836008e1,2.131603343e0,-1.129574768e0,1.162569144e0,2.677916911e0
2.922833108e1,1.882763825e0,-1.123001620e0,8.973300862e-1,2.368783136e0
2.923830208e1,1.557765200e0,-1.108394398e0,5.124821395e-1,1.979345474e0
2.924827308e1,1.297769049e0,-1.133623087e0,1.312237984e-1,1.728156675e0
2.925824508e1,1.127993973e0,-1.180530328e0,-5.027669907e-2,1.633569713e0
2.926821608e1,1.086819050e0,-1.247473639e0,-1.844211817e-2,1.654601534e0
2.927818708e1,1.063406944e0,-1.242897608e0,1.255911756e-1,1.640549279e0
2.928815808e1,9.826109956e-1,-1.255044613e0,2.105342621e-1,1.607789173e0
2.929812908e1,9.294014794e-1,-1.330532168e0,2.590375006e-1,1.643533810e0
2.930810008e1,8.008428419e-1,-1.391234160e0,3.675384343e-1,1.646804860e0
2.931807108e1,6.358041568e-1,-1.378234630e0,3.820623332e-1,1.565167482e0
2.932804208e1,4.829374744e-1,-1.369364989e0,2.966777819e-1,1.482027929e0
2.933801408e1,3.310613103e-1,-1.290836882e0,1.108398199e-1,1.337216106e0
2.934798508e1,2.284545162e-1,-1.149392443e0,-1.896298814e-1,1.187120022e0
2.935795608e1,2.192495370e-1,-1.007594540e0,-5.298214728e-1,1.159322177e0
2.936792708e1,1.972238065e-1,-8.544436830e-1,-8.787102127e-1,1.241411646e0
2.937789808e1,1.551796947e-1,-6.718161348e-1,-1.088794239e0,1.288755427e0
2.938786604e1,1.594911392e-1,-4.429189843e-1,-1.351310833e0,1.430963178e0
2.939783704e1,1.987889600e-1,-3.206592599e-1,-1.513755255e0,1.560062301e0
2.940780804e1,2.058651142e-1,-2.231990388e-1,-1.604217528e0,1.632700871e0
2.941778004e1,2.094827865e-1,-9.244769543e-2,-1.527450603e0,1.544517711e0
2.942775104e1,2.279915629e-1,-5.892823935e-3,-1.463772671e0,1.481433532e0
2.943772204e1,1.573696232e-1,9.532014012e-2,-1.288501797e0,1.301571361e0
2.944769304e1,6.054733336e-2,1.934679937e-1,-1.121938596e0,1.140106161e0
2.945766404e1,-2.511963844e-3,3.029009736e-1,-9.622552299e-1,1.008806442e0
2.946763504e1,-2.297575682e-2,4.557761344e-1,-7.516554791e-1,8.793439198e-1
2.947760604e1,3.855814800e-2,5.831495413e-1,-5.106870443e-1,7.761129914e-1
2.948757704e1,2.098746961e-1,6.666407642e-1,-2.833946621e-1,7.541683042e-1
2.949754904e1,2.605551454e-1,8.221278763e-1,-1.446279556e-1,8.744715400e-1
2.950752004e1,3.613263524e-1,9.275104898e-1,-1.574011981e-1,1.007773575e0
2.951749104e1,4.484364170e-1,1.007228504e0,-1.950385559e-1,1.119662681e0
2.952746204e1,4.814400025e-1,1.137325837e0,-3.257647562e-1,1.277269436e0
2.953743304e1,4.832732508e-1,1.222471822e0,-5.033932275e-1,1.407620379e0
2.954740404e1,4.288676865e-1,1.282753984e0,-6.788330859e-1,1.513340554e0
2.955737504e1,2.742445005e-1,1.346578681e0,-8.202982825e-1,1.600429150e0
2.956734604e1,9.174339831e-2,1.374402657e0,-8.000008428e-1,1.592922115e0
2.957731804e1,-6.311119124e-2,1.378467641e0,-5.924819899e-1,1.501729326e0
2.958728904e1,-2.166267684e-1,1.350307743e0,-4.357473743e-1,1.435316666e0
2.959726004e1,-1.101565728e-1,1.011783485e0,-7.681095439e-1,1.275081395e0
2.960723104e1,-3.359229047e-1,1.261718041e0,5.785878360e-2,1.306952276e0
2.961720204e1,-7.755280526e-1,1.475475580e0,9.168334740e-1,1.902381552e0
2.962717304e1,-5.649993454e-1,1.054733916e0,9.895664048e-1,1.552716833e0
2.963714404e1,-3.670798664e-1,7.967544687e-1,9.678632945e-1,1.306263629e0
2.964711504e1,-2.709611428e-1,9.010898459e-1,1.055898973e0,1.414321566e0
2.965708704e1,-1.799609256e-1,9.242342949e-1,1.122594069e0,1.465200468e0
2.966705804e1,-1.164549742e-1,7.802395928e-1,9.439791727e-1,1.230216348e0
2.967702904e1,-2.237502120e-1,7.791514260e-1,8.179161268e-1,1.151576264e0
2.968700004e1,-4.070316251e-1,8.376177353e-1,6.602839637e-1,1.141601124e0
2.969697104e1,-5.956735463e-1,7.447695056e-1,6.510354227e-1,1.154710229e0
