"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.229577542e0,3.706885632e0,1.087002360e0,3.137773794e0,4.976765978e0
1.239548542e0,4.933533243e0,1.351146234e0,3.950392928e0,6.463045001e0
1.249519542e0,6.401320027e0,1.518839409e0,5.004221402e0,8.265954457e0
1.259490542e0,7.427396446e0,1.389496952e0,5.157934762e0,9.148836579e0
1.269461542e0,7.504208395e0,1.316329865e0,4.953071714e0,9.087287128e0
1.279432542e0,6.526857408e0,1.327210364e0,4.941481948e0,8.293346660e0
1.289403542e0,5.170140240e0,1.139257464e0,4.827275886e0,7.164555125e0
1.299374542e0,3.984977455e0,2.584954637e-1,4.470126784e0,5.994071962e0
1.309345542e0,2.608191472e0,4.944200903e-1,3.607813334e0,4.479222146e0
1.319316542e0,1.253010952e0,1.127096425e0,3.013912225e0,3.453121732e0
1.329287542e0,7.794279993e-1,5.987253544e-1,2.125795596e0,2.342004905e0
1.339258542e0,1.094542052e0,-1.873658395e-1,9.322385484e-1,1.449895504e0
1.349229542e0,7.624143559e-1,4.435542843e-1,-6.130829000e-1,1.074191182e0
1.359196917e0,5.277018571e-1,8.818630314e-1,-1.697067512e0,1.983983316e0
1.369167917e0,6.782723379e-1,-8.976119220e-2,-2.222228462e0,2.325168762e0
1.379138917e0,1.752527475e-1,5.301816612e-2,-3.087009145e0,3.092434302e0
1.389109917e0,-2.358082670e-1,1.661147189e-1,-3.231177217e0,3.244026178e0
1.399080917e0,-2.220193630e-1,-1.709182066e-1,-2.888604054e0,2.902161094e0
1.409050917e0,-3.155455774e-1,-9.019441241e-1,-2.955900829e0,3.106512824e0
1.419021917e0,-6.815391773e-1,-1.155789882e-1,-3.001656461e0,3.080226560e0
1.428992917e0,-5.410235685e-1,-6.359610084e-1,-2.861170673e0,2.980511789e0
1.438963917e0,-9.362988549e-1,-1.110641483e0,-2.848826031e0,3.197810158e0
1.448934917e0,-1.476902009e0,-1.033548576e0,-2.968888957e0,3.473292939e0
1.458905917e0,-1.705997672e0,-1.107758221e0,-3.210119639e0,3.800318991e0
1.468876917e0,-1.454035887e0,-1.310935809e0,-3.245876532e0,3.790578784e0
1.478847917e0,-5.726254302e-1,-1.787986745e0,-3.223630800e0,3.730494876e0
1.488818917e0,-1.456541419e-3,-1.879337795e0,-3.211601616e0,3.721061355e0
1.498789917e0,2.729994822e-1,-1.809634307e0,-3.269403681e0,3.746772675e0
1.508760917e0,2.779514891e-1,-2.037195661e0,-3.371848361e0,3.949276461e0
1.518731917e0,-3.195339632e-1,-1.874645990e0,-3.531762693e0,4.011202720e0
1.528702917e0,-5.660461432e-1,-1.665272985e0,-3.652016238e0,4.053487998e0
1.538673917e0,-7.274854285e-1,-1.696610552e0,-3.679578550e0,4.116675931e0
1.548644917e0,-6.745119935e-1,-1.598428200e0,-3.250304629e0,3.684347882e0
1.558615917e0,-5.332409245e-1,-1.526501600e0,-2.875852154e0,3.299254254e0
1.568586917e0,-8.038190746e-1,-1.343000770e0,-2.469462773e0,2.923700149e0
1.578557917e0,-5.817295450e-1,-9.333489347e-1,-2.096628515e0,2.367572729e0
1.588528917e0,-3.616210520e-1,-8.648470491e-1,-1.974500061e0,2.185722007e0
1.598499917e0,-4.124041200e-1,-8.520094872e-1,-1.630893695e0,1.885685968e0
1.608470917e0,-6.505349010e-1,-1.352630550e-1,-1.294530276e0,1.455094632e0
1.618441917e0,-5.621150601e-1,4.571546155e-1,-9.623628187e-1,1.204618561e0
1.628412917e0,-2.418659824e-1,6.428200847e-1,-6.583900505e-1,9.514169819e-1
1.638383917e0,1.508827221e-1,6.728221482e-1,-3.191930705e-1,7.598285696e-1
1.648354917e0,3.113344127e-1,1.037923463e0,-4.762475288e-1,1.183649416e0
1.658325917e0,8.105427879e-1,1.834153436e0,-1.707139049e0,2.633518971e0
1.668296917e0,2.222684544e-1,1.865359442e0,-1.414820951e0,2.351741362e0
1.678267917e0,-1.297082001e-1,1.917238278e0,-1.493858057e0,2.433975909e0
1.688238917e0,-7.852103108e-1,2.170910373e0,-1.302240707e0,2.650516542e0
1.698209917e0,-1.348835707e0,2.350382472e0,-1.039329134e0,2.902388770e0
1.708180917e0,-1.260798274e0,2.257537458e0,-5.569624937e-1,2.645051017e0
1.718151917e0,-4.405415064e-1,2.230597581e0,-3.857194743e-1,2.306170397e0
1.728122917e0,9.622178078e-2,2.280339260e0,6.632710138e-1,2.376790738e0
1.738093917e0,1.603832781e-1,2.423014246e0,2.223394396e0,3.292446427e0
1.748064917e0,8.394403124e-1,2.248912230e0,3.045352703e0,3.877684792e0
1.758035917e0,1.362246296e0,1.915716248e0,3.722566110e0,4.402633548e0
1.768006917e0,1.620129556e0,1.369244828e0,4.008137106e0,4.534844456e0
1.777977917e0,1.532476870e0,9.716680777e-1,3.995911163e0,4.388613703e0
1.787948917e0,1.148833449e0,7.309838176e-1,3.628067504e0,3.875181215e0
1.797919917e0,6.327739835e-1,4.741296673e-1,3.033001630e0,3.134374059e0
1.807890917e0,6.983329654e-2,3.253425872e-1,2.465934563e0,2.488284099e0
1.817861917e0,-5.106630707e-1,3.018911594e-1,1.953798578e0,2.041872652e0
1.827832917e0,-8.996204406e-1,1.781436110e-1,1.636749682e0,1.876166731e0
1.837803917e0,-9.146664959e-1,-1.139897150e-1,1.365341227e0,1.647350940e0
1.847774917e0,-5.982678097e-1,-4.839945048e-1,1.320940980e0,1.528744624e0
1.857745917e0,-2.835922980e-1,-7.413023990e-1,1.300528350e0,1.523590439e0
1.867716917e0,-1.051153958e-1,-9.530066890e-1,1.269663237e0,1.591010915e0
1.877687917e0,2.742227197e-2,-1.133686237e0,1.149181359e0,1.614501242e0
1.887658917e0,2.064026195e-1,-1.338743997e0,8.592974567e-1,1.604128938e0
1.897629917e0,3.414294469e-1,-1.675883342e0,4.223332769e-1,1.761682276e0
1.907600917e0,3.679366297e-1,-2.025992396e0,-2.765083963e-1,2.077613883e0
1.917571917e0,2.087146086e-1,-2.172297333e0,-8.308466595e-1,2.335111060e0
1.927542917e0,-2.131432897e-1,-2.179524491e0,-1.017473411e0,2.414748271e0
1.937513917e0,-6.453256166e-1,-2.195501423e0,-1.284677133e0,2.624322196e0
1.947484917e0,-1.063855864e0,-1.927952716e0,-1.611969767e0,2.728962716e0
1.957455917e0,-1.105859923e0,-2.356254246e0,-2.012356689e0,3.290051623e0
1.967426917e0,-1.242177231e0,-2.769195725e0,-2.271950845e0,3.791201640e0
1.977397917e0,-1.491740488e0,-2.562054602e0,-2.425995741e0,3.830779138e0
1.987368917e0,-1.820328864e0,-2.287233127e0,-2.247641630e0,3.687400907e0
1.997338917e0,-2.118470789e0,-2.238131719e0,-2.223006141e0,3.799856363e0
2.007309917e0,-2.232355254e0,-2.165715707e0,-2.468377529e0,3.970720606e0
2.017280917e0,-2.288735277e0,-1.993238633e0,-2.329657601e0,3.826044165e0
